fatoOuFake, tituloNoticia, link
0,#Verificamos: É falso que ‘voto em papel está disponível em todas seções eleitorais’,https://piaui.folha.uol.com.br/lupa/2018/10/11/verificamos-voto-papel-todas-secoes/
0,#Verificamos: Márcio França não ‘declarou voto em Haddad’,https://piaui.folha.uol.com.br/lupa/2018/10/12/verificamos-marcio-franca-haddad/
0,#Verificamos: Bolsonaro não disse que ‘paciente com câncer custa caro para o Estado’ e que vai ‘cortar essa farra’,https://piaui.folha.uol.com.br/lupa/2018/10/09/bolsonaro-cancer-farra/
0,#Verificamos: Delação de Palocci não cita manipulação em urnas eletrônicas,https://piaui.folha.uol.com.br/lupa/2018/10/07/verificamos-palocci-urnas/
0,#Verificamos: programa de governo de Ciro Gomes não prevê exportação de carne de jumento,https://piaui.folha.uol.com.br/lupa/2018/10/06/verificamos-ciro-exportacao-jumento/
0,#Verificamos: imagem de pesquisa que mostra vitória de Bolsonaro no 1º turno foi manipulada,https://piaui.folha.uol.com.br/lupa/2018/10/06/verificamos-pesquisa-vitoria-bolsonaro/
0,#Verificamos: Datena fez vídeo de apoio a Alckmin, e não a Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/10/03/verificamos-datena-bolsonaro/
0,#Verificamos: Filho de Bolsonaro não disse que assassinato de um filho gay é ‘questão familiar’,https://piaui.folha.uol.com.br/lupa/2018/10/02/verificamos-bolsonaro-filho/
0,#Verificamos: Foi montada foto que mostra quatro atrizes defendendo Lei Rouanet em manifestação,https://piaui.folha.uol.com.br/lupa/2018/09/30/verificamos-foto-atrizes-lei-rouanet-manifestacao/
0,#Verificamos: Vetada pelo TSE, declaração falsa atribuída a Haddad segue ‘viva’ nas redes sociais,https://piaui.folha.uol.com.br/lupa/2018/09/27/verificamos-haddad-criancas/
0,#Verificamos: É antiga e foi adulterada imagem usada para acusar petistas de agredir defensores de Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/09/25/verificamos-imagem-petistas-agressao-bolsonaro/
0,É #FAKE que Operação Greenfield investiga dinheiro da campanha de Bolsonaro,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/18/operacao-greenfield-nao-investiga-dinheiro-da-campanha-de-bolsonaro.htm?cmpid=copiaecola
0, #FAKE Ursal existe e, portanto, armou esquema para manipular urnas,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/18/ursal-nao-existe-e-portanto-nao-armou-esquema-para-manipular-urnas.htm?cmpid=copiaecola
0, #FAKE Fernando Haddad defenda o incesto,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/18/nao-e-verdade-que-haddad-defenda-o-incesto-em-livro-publicado-em-1998.htm?cmpid=copiaecola
0, #FAKE Pesquisa que mostra Haddad na liderança da disputa presidencial,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/17/pesquisa-que-mostra-haddad-na-lideranca-da-disputa-presidencial-e-falsa.htm?cmpid=copiaecola
0, Eleitores que filmaram voto em Bolsonaro anulado estavam errando o cargo,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/09/eleitores-que-filmaram-voto-em-bolsonaro-anulado-estavam-errando-o-cargo.htm?cmpid=copiaecola

0,É #FAKE vídeo em que eleitor denuncia fraude nas urnas ao votar neste 2° turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-video-em-que-eleitor-denuncia-fraude-nas-urnas-ao-votar-neste-2-turno.ghtml
0,É #FAKE capa da Veja em que Joaquim Barbosa pede para eleitores não votarem no PT,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-capa-da-veja-em-que-joaquim-barbosa-pede-para-eleitores-nao-votarem-no-pt.ghtml
0,É #FAKE mensagem com resultado de pesquisa para presidente da BTG Pactual,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-mensagem-com-resultado-de-pesquisa-para-presidente-da-btg-pactual.ghtml
0,É #FAKE que PT confirmou apoio a Eduardo Paes no segundo turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-pt-confirmou-apoio-a-eduardo-paes-no-segundo-turno.ghtml
0,É #FAKE que Haddad é acusado de estuprar menina de 11 anos,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-haddad-e-acusado-de-estuprar-menina-de-11-anos.ghtml
0,É #FAKE que candidatura de Bolsonaro foi impugnada e 2º turno será entre Ciro e Haddad,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-candidatura-de-bolsonaro-foi-impugnada-e-2o-turno-sera-entre-ciro-e-haddad.ghtml
0,É #FAKE que sócios de empresa contratada pelo TSE têm ligação com o PT,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-socios-de-empresa-contratada-pelo-tse-tem-ligacao-com-o-pt.ghtml
0,É #FAKE que Haddad usou foto de carnaval para divulgar ato de apoio em Salvador,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-haddad-usou-foto-de-carnaval-para-divulgar-ato-de-apoio-em-salvador.ghtml
0,É #FAKE que apresentadora Monalisa Perrone declarou voto em Fernando Haddad,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-apresentadora-da-tv-globo-declarou-voto-em-fernando-haddad.ghtml
0,É #FAKE que Instituto Ayrton Senna autorizou uso de música tema da vitória e que ela foi usada na última propaganda de Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-instituto-ayrton-senna-autorizou-uso-de-musica-tema-da-vitoria-e-que-ela-foi-usada-na-ultima-propaganda-de-bolsonaro.ghtml
0,É #FAKE que Alckmin fez aceno público, com adesivo do PSB, a Márcio França,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-alckmin-fez-aceno-publico-com-adesivo-do-psb-a-marcio-franca.ghtml
0,É #FAKE capa da Veja em que Bolsonaro diz que acabará com tudo que o PT fez,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-capa-da-veja-em-que-bolsonaro-diz-que-acabara-com-tudo-o-que-pt-fez.ghtml
0,É #FAKE que FHC declarou voto em Fernando Haddad neste 2° turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-fhc-declarou-voto-em-fernando-haddad.ghtml
0,É #FAKE que mulher ao lado de Haddad em foto é jornalista Patrícia Campos Mello, da Folha,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-mulher-ao-lado-de-haddad-em-foto-e-jornalista-patricia-campos-mello-da-folha.ghtml
0,É #FAKE que polícia apreendeu carro-bomba que ia ser usado em atentado a Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-policia-apreendeu-carro-bomba-que-ia-ser-usado-em-atentado-a-bolsonaro.ghtml
0,É #FAKE post atribuído a Bolsonaro em que propõe anexar o estado de Sergipe à Bahia,https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-post-atribuido-a-bolsonaro-em-que-propoe-anexar-o-estado-de-sergipe-a-bahia.ghtml
0,É #FAKE que Miguel Falabella gravou áudio sobre cenário pós-eleição,https://g1.globo.com/fato-ou-fake/noticia/2018/10/26/e-fake-que-miguel-falabella-gravou-audio-sobre-cenario-pos-eleicao.ghtml
0,É #FAKE áudio que diz que Haddad virou em todas as capitais do país,https://g1.globo.com/fato-ou-fake/noticia/2018/10/26/e-fake-audio-que-diz-que-haddad-virou-em-todas-as-capitais-do-pais.ghtml
0,É #FAKE imagem que mostra pesquisa Datafolha para presidente em capitais do país,https://g1.globo.com/fato-ou-fake/noticia/2018/10/26/e-fake-imagem-que-mostra-pesquisa-datafolha-para-presidente-em-capitais-do-pais.ghtml
0,É #FAKE vídeo em que policiais militares do Ceará se manifestam a favor de Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/26/e-fake-video-em-que-policiais-militares-do-ceara-se-manifestam-a-favor-de-bolsonaro.ghtml
0,É #FAKE que simulação de sexo em teatro seja no Brasil e tenha relação com Haddad,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-simulacao-de-sexo-em-teatro-seja-no-brasil-e-tenha-relacao-com-haddad.ghtml
0,É #FAKE que Maria Amélia Teles, presa política durante a ditadura, matou e esquartejou militares,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-maria-amelia-teles-presa-politica-durante-a-ditadura-matou-e-esquartejou-militares.ghtml
0,É #FAKE que pesquisa do Datafolha computou votos de Bolsonaro para Haddad,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-pesquisa-do-datafolha-computou-votos-de-bolsonaro-para-haddad.ghtml
0,É #FAKE que Sarney, Temer e Dilma tramaram conspiração para Bolsonaro não virar presidente caso vença eleição,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-sarney-temer-e-dilma-tramaram-conspiracao-para-bolsonaro-nao-virar-presidente-caso-venca-eleicao.ghtml
0,É #FAKE que diretor Jayme Monjardim fez vídeo criticando peça da campanha de Haddad,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-diretor-jayme-monjardim-fez-video-criticando-peca-da-campanha-de-haddad.ghtml
0,É #FAKE que advogado de manifesto em apoio a Haddad defende homem que esfaqueou Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-advogado-de-manifesto-em-apoio-a-haddad-defende-homem-que-esfaqueou-bolsonaro.ghtml
0,É #FAKE que Haddad cancelou aula na USP para comemorar queda das Torres Gêmeas,https://g1.globo.com/fato-ou-fake/noticia/2018/10/24/e-fake-que-haddad-cancelou-aula-na-usp-para-comemorar-queda-das-torres-gemeas.ghtml
0,É #FAKE que foi comprovada fraude em urnas recolhidas no Paraná,https://g1.globo.com/fato-ou-fake/noticia/2018/10/24/e-fake-que-foi-comprovada-fraude-em-urnas-recolhidas-no-parana.ghtml
0,É #FAKE que urnas estão programadas para horário de verão e não irão computar votos após as 16h no 2º turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/23/e-fake-que-urnas-estao-programadas-para-horario-de-verao-e-nao-irao-computar-votos-apos-as-16h-no-2o-turno.ghtml
0,É #FAKE que urnas eletrônicas irregulares foram apreendidas em carro particular,https://g1.globo.com/fato-ou-fake/noticia/2018/10/23/e-fake-que-urnas-eletronicas-irregulares-foram-apreendidas-em-carro-particular.ghtml
0,É #FAKE áudio atribuído a funcionário da Globo com orientações contra Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/22/e-fake-audio-atribuido-a-funcionario-da-globo-com-orientacoes-contra-bolsonaro.ghtml
0,É #FAKE que Lula foi autorizado a dar entrevista um dia antes do 2º turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/22/e-fake-que-lula-foi-autorizado-a-dar-entrevista-um-dia-antes-do-2o-turno.ghtml
0,É #FAKE que loja de empresário apoiador de Bolsonaro foi incendiada,https://g1.globo.com/fato-ou-fake/noticia/2018/10/22/e-fake-que-loja-de-empresario-apoiador-de-bolsonaro-foi-incendiada.ghtml
0,É #FAKE que TSE e Ministério da Segurança decretaram censura sobre informações de crimes eleitorais no 2º turno,https://g1.globo.com/fato-ou-fake/noticia/2018/10/22/e-fake-que-tse-e-ministerio-da-seguranca-decretaram-censura-sobre-informacoes-de-crimes-eleitorais-no-2o-turno.ghtml
0,É #FAKE que vídeo mostra petistas chamando Haddad de traidor,https://g1.globo.com/fato-ou-fake/noticia/2018/10/22/e-fake-que-video-mostra-petistas-chamando-haddad-de-traidor.ghtml
0,É #FAKE que Aniversário Guanabara foi cancelado no estado do Rio de Janeiro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/21/e-fake-que-aniversario-guanabara-foi-cancelado-no-estado-do-rio-de-janeiro.ghtml
0,É #FAKE que Anitta disse que se mudaria para a Espanha se Bolsonaro ganhar a eleição,https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-anitta-disse-que-se-mudaria-para-a-espanha-se-bolsonaro-ganhar-a-eleicao.ghtml
0,É #FAKE que Datafolha e Ibope só entrevistaram eleitores do Sul e Sudeste em pesquisa de intenção de voto para presidente,https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-datafolha-e-ibope-so-entrevistaram-eleitores-do-sul-e-sudeste-em-pesquisa-de-intencao-de-voto-para-presidente.ghtml
0,#Verificamos: Urnas eletrônicas não estão programadas para o horário de verão,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-urnas-horario-de-verao/
0,#Verificamos: Eleitor que denunciou ‘urna falsificada’ ao tentar votar em Bolsonaro errou ordem de votação,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-urna-falsificada-errou-ordem-votacao/
0,#Verificamos: Datafolha não registrou para Haddad voto declarado para Bolsonaro em pesquisa,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-datafolha-haddad-bolsonaro/
0,#Verificamos: É falsa capa da Veja em que Joaquim Barbosa pede para Brasil ‘não votar no PT’,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-veja-barbosa/
0,#Verificamos: Uso do ‘Tema da Vitória’ de Ayrton Senna não foi autorizado para propaganda de Bolsonaro na TV,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-senna-bolsonaro/
0,#Verificamos: Haddad não usou foto de carnaval para divulgar ato de apoio em Salvador,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-haddad-foto-carnaval-salvador/
0,#Verificamos: FHC não declarou apoio a Fernando Haddad no 2º turno,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-fhc-nao-declarou-apoio-fernando-haddad-no-2o-turno/
0,#Verificamos: É falsa capa da Veja em que Bolsonaro diz que acabará com tudo que PT fez,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-capa-veja-bolsonaro/
0,#Verificamos: Foto não mostra jornalista Patrícia Campos Mello abraçada a Haddad,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-patricia-campos-mello-haddad/
0,#Verificamos: Livro de Haddad não defende ‘relação sexual entre pais e filhos’,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-livro-haddad-incesto/
0,#Verificamos: TSE não trocou empresa responsável pela ‘divulgação da apuração’,https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-tse-empresa-divulgacao/
0,#Verificamos: São falsas ‘notícias’ sobre urnas apreendidas com votos para Haddad no RS e AM,https://piaui.folha.uol.com.br/lupa/2018/10/25/verificamos-urnas-rs-am/
0,#Verificamos: É falso tuíte de outubro de 2014 em que Haddad parabeniza Maduro,https://piaui.folha.uol.com.br/lupa/2018/10/25/verificamos-tuite-haddad-maduro/
0,#Verificamos: É falso que advogado que apoia Haddad defenda agressor de Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/10/25/verificamos-advogado-haddad-agressor-bolsonaro/
0,#Verificamos: Amelinha Teles não ‘matou e esquartejou militares’,https://piaui.folha.uol.com.br/lupa/2018/10/23/verificamos-amelinha-militares/
0,#Verificamos: General Mourão não foi torturador na ditadura militar,https://piaui.folha.uol.com.br/lupa/2018/10/23/verificamo-haddad-azevedo-mourao/
0,#Verificamos: É falso que Roberto Carlos declarou apoio público a Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/10/19/verificamos-roberto-carlos/

0,É #FAKE que Chico, Caetano e Gil recebem 'Bolsa Ditadura' e que ex-presidentes recebem aposentadoria pelo cargo,https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-chico-caetano-e-gil-recebem-bolsa-ditadura-e-que-ex-presidentes-recebem-aposentadoria-pelo-cargo.ghtml
0,É #FAKE que Toyota e Aryzta anunciaram megainvestimentos após Bolsonaro ser eleito,https://g1.globo.com/fato-ou-fake/noticia/2018/11/01/e-fake-que-toyota-e-aryzta-anunciaram-megainvestimentos-apos-bolsonaro-ser-eleito.ghtml
0,É #FAKE que vídeo mostra Haddad bêbado e chorando após vitória de Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/30/e-fake-que-video-mostra-haddad-bebado-e-chorando-apos-vitoria-de-bolsonaro.ghtml
0,É #FAKE que Haddad criou 'kit gay' e que Câmara realizou seminário LGBT infantil,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-haddad-criou-kit-gay-e-que-camara-realizou-seminario-lgbt-infantil.ghtml
0,É #FAKE que vídeo em que Malafaia critica Bolsonaro seja do 2º turno das eleições de 2018,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-video-em-que-malafaia-critica-bolsonaro-seja-do-2o-turno-das-eleicoes-de-2018.ghtml
0,É #FAKE que o TRE-SP identificou urnas que 'adulteraram os votos digitados',https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-o-tre-sp-identificou-urnas-que-adulteraram-os-votos-digitados.ghtml
0,É #FAKE foto de Trump com camiseta pró-Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-foto-de-trump-com-camiseta-pro-bolsonaro.ghtml

0,É #FAKE que Forças Armadas distribuirão alimentos de campanha de arrecadação na posse de Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-forcas-armadas-distribuirao-alimentos-de-campanha-de-arrecadacao-na-posse-de-bolsonaro.ghtml
0,É #FAKE que ministro suíço teve ataque de riso ao falar de Lula e Gleisi Hoffmann,https://g1.globo.com/fato-ou-fake/noticia/2018/11/05/e-fake-que-ministro-suico-teve-ataque-de-riso-ao-falar-de-lula-e-gleisi-hoffmann.ghtml
0,É #FAKE que Cármen Lúcia disse após a eleição que se brasileiro soubesse tudo que ela sabe seria difícil dormir,https://g1.globo.com/fato-ou-fake/noticia/2018/11/07/e-fake-que-carmen-lucia-disse-apos-a-eleicao-que-se-brasileiro-soubesse-tudo-que-ela-sabe-seria-dificil-dormir.ghtml
0,É #FAKE que Lewandowski quer 'sessão secreta' para julgar libertação de Lula,https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-lewandowski-quer-sessao-secreta-para-julgar-libertacao-de-lula.ghtml
0,É #FAKE que Gleisi Hoffmann enviou ofício ao TSE para impedir doação de Bolsonaro à Santa Casa de Juiz de Fora,https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-gleisi-hoffmann-quer-impedir-doacao-de-bolsonaro-a-santa-casa-de-juiz-de-fora.ghtml
0,É #FAKE que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro,https://g1.globo.com/fato-ou-fake/noticia/2018/11/09/e-fake-que-estatua-de-che-guevara-foi-retirada-de-cidade-apos-eleicao-de-bolsonaro.ghtml
0,#Verificamos: Eleitor que denunciou ‘urna falsificada’ ao tentar votar em Bolsonaro errou ordem de votação,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-urna-falsificada-errou-ordem-votacao/
0,#Verificamos: Urnas eletrônicas não estão programadas para o horário de verão,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-urnas-horario-de-verao/
0,#Verificamos: É falsa foto de Trump com camiseta pró-Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-trump-bolsonaro/
0,#Verificamos: É falso que OEA manteve reuniões ‘estranhas’ ou ‘secretas’ com PT,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-oea-reunioes-estranhas-secretas-pt/
0,#Verificamos: ‘Fraude’ em urna de Suzano (SP) era, na verdade, erro de eleitora,https://piaui.folha.uol.com.br/lupa/2018/10/28/verificamos-urna-suzano-sp/
0,#Verificamos: Lista que associa falta de dinheiro em hospitais à lei Rouanet tem informações distorcidas,https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-rouanet-hospitais/
0,#Verificamos: Luana Piovani não atacou artistas nem defendeu Bolsonaro em sua rede social,https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-luana-piovani-bolsonaro/
0,#Verificamos: É falso que Sergio Moro condenou Alberto Fraga,https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-sergio-moro-alberto-fraga/
0,#Verificamos: É falso tuíte em que Manuela declara ‘guerra’ a Moro,https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-manuela-moro/
0,#Verificamos: É falso que Flávio Bolsonaro tenha dito que garçom morto no RJ ‘assumiu risco,https://piaui.folha.uol.com.br/lupa/2018/11/05/verificamos-flavio-bolsonaro-garcom-morto-assumiu-risco/
0,#Verificamos: Até 5 de novembro, Trump não havia confirmado presença em posse de Bolsonaro,https://piaui.folha.uol.com.br/lupa/2018/11/05/verificamos-trump-posse-bolsonaro/
0,#Verificamos: É falso que Lewandowski tenha agendado ‘sessão secreta’ para julgar Lula em 26 de novembro,https://piaui.folha.uol.com.br/lupa/2018/11/07/verificamos-lewandowski-sessao-lula/